qualified_name,path,line,folder,platform,owner,risk,status,interaction,complexity,callers,calls,shared_state
__anon3dcaec680111.errorAng360,src/Cinematica.cpp,81,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,controlarAvance; controlarGiro; controlarPausaPreAvance; controlarPausaPreGiro; detectarOutliers; iniciarBaseGiro; iniciarPasoInterno; iniciarRecuperacionEndpoint; objetivoAbsolutoAlcanzado; verificarObjetivoFinal,,
__anon3dcaec680111.aproximar,src/Cinematica.cpp,87,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance; controlarGiro,,
__anon3dcaec680111.sensar,src/Cinematica.cpp,90,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,aplicarCalibracionInyectada; calCuenta; calTorque; controlarAsentamientoFinal; controlarAvance; controlarCalibracion; controlarGiro; controlarPausaPreAvance; controlarPausaPreGiro; iniciarAsentamientoFinal; iniciarAvance; iniciarBaseGiro; iniciarCalibracion; intentarAutoRestaurarCalibracion; verificarObjetivoFinal,obtenerUltimoSnapshotSensores,
__anon3dcaec680111.copiarBase,src/Cinematica.cpp,95,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; calTorque; controlarAntiFriccion; controlarCalibracion; controlarGiro; iniciarAntiFriccion; iniciarAsentamientoFinal; iniciarAvance; iniciarBaseGiro,,
__anon3dcaec680111.deltas,src/Cinematica.cpp,98,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calTorque; controlarAntiFriccion; controlarAsentamientoFinal; controlarAvance; controlarGiro,,
__anon3dcaec680111.fin,src/Cinematica.cpp,104,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,3,completarGiro; completarPaso; completarPasoConCorreccionPendiente; controlarAvance; fallo,encolarEvento; frenarMotores; registrarMotivoFinalizacion; reiniciarControlRumbo,
__anon3dcaec680111.fallo,src/Cinematica.cpp,117,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; calTorque; completarPausaReeval; controlarAntiFriccion; controlarAsentamientoFinal; controlarAvance; controlarCalibracion; controlarGiro; iniciarRecuperacionEndpoint; reintentarGiro,fin,
__anon3dcaec680111.reiniciarDiagnosticoCalibracion,src/Cinematica.cpp,134,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; iniciarCalibracion,totalPasosRampa,
__anon3dcaec680111.actualizarDiagnosticoCalibracion,src/Cinematica.cpp,141,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,calTorque,pasoRampaActual,
__anon3dcaec680111.conservarEncodersAisladosDelDiagnostico,src/Cinematica.cpp,163,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,calTorque,,
__anon3dcaec680111.iniciarFaseCal,src/Cinematica.cpp,176,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,calCuenta; calTorque; completarGiro; controlarCalibracion,,
__anon3dcaec680111.calCuenta,src/Cinematica.cpp,180,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,controlarCalibracion,copiarBase; fallo; iniciarFaseCal; normalizar360; recalibrarOffsetIMU; reiniciarDiagnosticoCalibracion; sensar,
__anon3dcaec680111.calTorque,src/Cinematica.cpp,197,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,29,controlarCalibracion,actualizarDiagnosticoCalibracion; aplicarVelocidades; conservarEncodersAisladosDelDiagnostico; copiarBase; deltas; evaluarEncoders; evaluarMovimiento; fallo; frenarMotores; iniciarBaseGiro; iniciarFaseCal; normalizar360; sensar,
__anon3dcaec680111.controlarCalibracion,src/Cinematica.cpp,304,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,14,controlarMovimiento,calCuenta; calTorque; controlarGiro; copiarBase; fallo; frenarMotores; iniciarBaseGiro; iniciarFaseCal; normalizar360; sensar,
__anon3dcaec680111.iniciarBaseGiro,src/Cinematica.cpp,377,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,11,calTorque; controlarAvance; controlarCalibracion; controlarPausaPreAvance; controlarPausaPreGiro; iniciarGiroAbsoluto; iniciarRecuperacionEndpoint; verificarObjetivoFinal,copiarBase; errorAng360; establecerLimiteContinuoPwm; iniciarMedicionTraslacionGiro; reiniciar; reiniciarControlRumbo; sensar,
__anon3dcaec680111.reintentarGiro,src/Cinematica.cpp,429,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,controlarGiro,fallo; frenarMotores,
__anon3dcaec680111.controlarGiro,src/Cinematica.cpp,439,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,132,controlarCalibracion; controlarMovimiento,aplicarVelocidades; aproximar; balancearGiroDiferencial; completarGiro; copiarBase; deltas; distanciaPorTick; errorAng360; evaluarDivergenciaGiro; fallo; frenarMotores; frenarMotoresActivo; pasoRampaActual; promedioConfiableLado; reiniciar; reintentarGiro; sensar; solicitarGuardarTorque,
__anon3dcaec680111.completarGiro,src/Cinematica.cpp,784,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,9,controlarGiro,fin; frenarMotores; iniciarFaseCal; iniciarPausaPreAvance; iniciarVerificacionFinal; reset; resetOrientacionIMU; solicitarGuardarTorque,
__anon3dcaec680111.actualizarErroresTrayectoria,src/Cinematica.cpp,835,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,controlarAsentamientoFinal; controlarAvance; iniciarAvance; iniciarPaso; iniciarRecuperacionEndpoint; objetivoAbsolutoAlcanzado,calcularErroresTrayectoriaAnclado; getX; getY,
__anon3dcaec680111.objetivoAbsolutoAlcanzado,src/Cinematica.cpp,850,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,actualizarErroresTrayectoria; endpointAceptable; errorAng360,
__anon3dcaec680111.mediana4,src/Cinematica.cpp,857,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,detectarOutliers,medianaCuatro,
__anon3dcaec680111.hayPorLado,src/Cinematica.cpp,860,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance,fuentesPorLadoValidas,
__anon3dcaec680111.promedioLado,src/Cinematica.cpp,861,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAntiFriccion; controlarAvance,promedioConfiableLado,
__anon3dcaec680111.estimarTicksAvance,src/Cinematica.cpp,864,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAsentamientoFinal; controlarAvance,mediaEncodersSaludables,
__anon3dcaec680111.resetConfEncoders,src/Cinematica.cpp,869,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,iniciarAvance,resetFiltrosEncoder,
__anon3dcaec680111.iniciarAvance,src/Cinematica.cpp,877,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,8,completarPausaReeval; controlarPausaPreAvance; controlarPausaPreGiro; iniciarRecuperacionEndpoint,actualizarErroresTrayectoria; copiarBase; distanciaAlObjetivo; establecerLimiteContinuoPwm; getX; getY; reiniciarControlRumbo; resetConfEncoders; sensar,
__anon3dcaec680111.detectarOutliers,src/Cinematica.cpp,930,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,12,,encoderEsOutlier; errorAng360; mediana4,
__anon3dcaec680111.iniciarPausaReeval,src/Cinematica.cpp,949,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,frenarMotores; reiniciarControlRumbo,
__anon3dcaec680111.completarPausaReeval,src/Cinematica.cpp,958,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,controlarAvance,clasificarEncoders; fallo; iniciarAvance,
__anon3dcaec680111.pwmAntiFriccion,src/Cinematica.cpp,975,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAntiFriccion; iniciarAntiFriccion,nivelAntiFriccion8Bit,
__anon3dcaec680111.iniciarAntiFriccion,src/Cinematica.cpp,981,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance,copiarBase; frenarMotores; pwmAntiFriccion,
__anon3dcaec680111.controlarAntiFriccion,src/Cinematica.cpp,993,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,10,controlarAvance,aplicarVelocidades; copiarBase; deltas; fallo; frenarMotores; movimientoAntiFriccionConfirmado; promedioLado; pwmAntiFriccion,
__anon3dcaec680111.controlarAvance,src/Cinematica.cpp,1049,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,69,controlarMovimiento,actualizarErroresTrayectoria; actualizarPI; anguloAlObjetivoRad; aplicarVelocidades; aproximar; completarPausaReeval; controlarAntiFriccion; correccionLateralParaDireccion; correccionLateralRumboDeg; deltas; distanciaAlObjetivo; distanciaFrenoPrevista; distanciaPorTick; errorAng360; estimarTicksAvance; evaluarLazoAngular; fallo; fin; frenarLadoIzquierdoParaRumbo; frenarMotores; frenarMotoresActivo; getLadoDer; getLadoIzq; hayPorLado; iniciarAntiFriccion; iniciarAsentamientoFinal; iniciarBaseGiro; normalizar360; promedioLado; registrarMotivoFinalizacion; rumboCuerpoParaTrayecto; sensar,
__anon3dcaec680111.iniciarAsentamientoFinal,src/Cinematica.cpp,1345,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance,copiarBase; establecerLimiteContinuoPwm; frenarMotoresActivo; sensar,
__anon3dcaec680111.controlarAsentamientoFinal,src/Cinematica.cpp,1360,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,8,controlarMovimiento,actualizarErroresTrayectoria; deltas; distanciaPorTick; estimarTicksAvance; fallo; frenarMotoresActivo; sensar,
__anon3dcaec680111.iniciarVerificacionFinal,src/Cinematica.cpp,1396,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,completarGiro; controlarMovimiento,frenarMotores,
__anon3dcaec680111.iniciarRecuperacionEndpoint,src/Cinematica.cpp,1403,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,9,,actualizarErroresTrayectoria; anguloAlObjetivoRad; completarPasoConCorreccionPendiente; decidirEndpointSeguro; distanciaAlObjetivo; errorAng360; fallo; iniciarAvance; iniciarBaseGiro; normalizar360; reversaAutomatica; rumboCuerpoParaTrayecto,
__anon3dcaec680111.verificarObjetivoFinal,src/Cinematica.cpp,1457,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,controlarMovimiento,completarPaso; errorAng360; frenarMotores; iniciarBaseGiro; sensar,
__anon3dcaec680111.completarPaso,src/Cinematica.cpp,1473,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,verificarObjetivoFinal,fin,
__anon3dcaec680111.completarPasoConCorreccionPendiente,src/Cinematica.cpp,1479,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarRecuperacionEndpoint,fin,
__anon3dcaec680111.iniciarPausaPreGiro,src/Cinematica.cpp,1490,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarPasoInterno,frenarMotores,
__anon3dcaec680111.controlarPausaPreGiro,src/Cinematica.cpp,1497,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,controlarMovimiento,errorAng360; frenarMotores; iniciarAvance; iniciarBaseGiro; sensar,
__anon3dcaec680111.iniciarPausaPreAvance,src/Cinematica.cpp,1514,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,completarGiro; iniciarPasoInterno,frenarMotores,
__anon3dcaec680111.controlarPausaPreAvance,src/Cinematica.cpp,1522,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,controlarMovimiento,errorAng360; frenarMotores; iniciarAvance; iniciarBaseGiro; sensar,
__anon3dcaec680111.iniciarPasoInterno,src/Cinematica.cpp,1538,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,iniciarPaso,errorAng360; iniciarPausaPreAvance; iniciarPausaPreGiro,
normalizar360,src/Cinematica.cpp,1551,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,calCuenta; calTorque; controlarAvance; controlarCalibracion; errorAngularDeg; iniciarGiroAbsoluto; iniciarPaso; iniciarRecuperacionEndpoint; rumboCuerpoParaTrayecto,,
reiniciarControlRumbo,src/Cinematica.cpp,1556,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,auditarSalud; cancelarMovimiento; fin; forzarEStop; iniciarAvance; iniciarBaseGiro; iniciarPausaReeval; resetFallo,,
registrarMotivoFinalizacion,src/Cinematica.cpp,1567,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,auditarSalud; cancelarMovimiento; controlarAvance; fin; forzarEStop; iniciarCalibracion; iniciarGiroAbsoluto; iniciarPaso; resetFallo; setup,,
enFaseAvance,src/Cinematica.cpp,1571,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,auditarSalud,,
enFaseTraslacion,src/Cinematica.cpp,1572,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,,
enFaseGiro,src/Cinematica.cpp,1575,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,auditarSalud,,
enFaseCalibracion,src/Cinematica.cpp,1580,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,auditarSalud,,
obtenerDiagnosticoCalibracion,src/Cinematica.cpp,1583,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
iniciarCalibracion,src/Cinematica.cpp,1589,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,6,procesarComandos,encolarEvento; establecerLimiteContinuoPwm; registrarMotivoFinalizacion; reiniciarDiagnosticoCalibracion; sensar,
aplicarCalibracionInyectada,src/Cinematica.cpp,1608,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,19,intentarAutoRestaurarCalibracion; procesarComandos,encolarEvento; frenarMotores; obtenerCalibracionVigente; reset; resetOrientacionIMU; sensar; solicitarGuardarTorque,
intentarAutoRestaurarCalibracion,src/Cinematica.cpp,1654,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,7,,aplicarCalibracionInyectada; obtenerCalibracionVigente; sensar,
iniciarPaso,src/Cinematica.cpp,1664,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,27,procesarComandos,actualizarErroresTrayectoria; encolarEvento; getX; getY; iniciarPasoInterno; normalizar360; registrarMotivoFinalizacion; reversaAutomatica; rumboCuerpoParaTrayecto,estado
iniciarGiroAbsoluto,src/Cinematica.cpp,1764,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,evento,5,procesarComandos,encolarEvento; iniciarBaseGiro; normalizar360; registrarMotivoFinalizacion,estado
cancelarMovimiento,src/Cinematica.cpp,1793,firmware/src,ESP32-S3,ESP32 / tiempo real,Medio,interno,evento,6,procesarComandos,encolarEvento; frenarMotores; registrarMotivoFinalizacion; reiniciarControlRumbo; stopDebePreservarFallo,parada/cierre
controlarMovimiento,src/Cinematica.cpp,1815,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,24,,controlarAsentamientoFinal; controlarAvance; controlarCalibracion; controlarGiro; controlarPausaPreAvance; controlarPausaPreGiro; iniciarVerificacionFinal; verificarObjetivoFinal,
__anon3946a1160111.textoReset,src/DiagnosticoRTOS.cpp,19,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,11,inicializarDiagnosticoRTOS; validarLogicaDiagnosticoRTOS,,
__anon3946a1160111.actualizarMinimo,src/DiagnosticoRTOS.cpp,35,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,registrarStackLibre,,
__anon3946a1160111.resultadosValidos,src/DiagnosticoRTOS.cpp,40,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,registrarResultadoArquitectura; validarLogicaDiagnosticoRTOS,,
__anon3946a1160111.stackBajoValores,src/DiagnosticoRTOS.cpp,44,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,stackRTOSBajo; validarLogicaDiagnosticoRTOS,,
inicializarDiagnosticoRTOS,src/DiagnosticoRTOS.cpp,52,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,setup,textoReset,
registrarStackLibre,src/DiagnosticoRTOS.cpp,57,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,Task_Web; loop,actualizarMinimo,
registrarResultadoArquitectura,src/DiagnosticoRTOS.cpp,64,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,setup,resultadosValidos,
registrarCicloControl,src/DiagnosticoRTOS.cpp,72,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,loop,,
stackRTOSBajo,src/DiagnosticoRTOS.cpp,82,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,stackBajoValores,
validarLogicaDiagnosticoRTOS,src/DiagnosticoRTOS.cpp,86,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,11,,resultadosValidos; stackBajoValores; textoReset,
contenidoSinNul,src/Estado.cpp,13,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,cadenaConfiguracionValida,,
cadenaConfiguracionValida,src/Estado.cpp,19,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,3,,contenidoSinNul,
encolarEvento,src/Eventos.cpp,6,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,cola/evento,20,aplicarCalibracionInyectada; auditarSalud; cancelarMovimiento; fin; iniciarCalibracion; iniciarGiroAbsoluto; iniciarPaso; procesarComandos,,
__anonea91e7c40111.copiarEstado,src/MemoriaTorque.cpp,20,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,procesarPersistenciaTorque; setup_MemoriaTorque; solicitarGuardarTorque,,estado
__anonea91e7c40111.recalcularDiagnostico,src/MemoriaTorque.cpp,25,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,procesarPersistenciaTorque; setup_MemoriaTorque; solicitarGuardarTorque,baseDesdePromedio; promedioDireccion,
__anonea91e7c40111.leerArchivo,src/MemoriaTorque.cpp,38,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,13,guardarAtomico; setup_MemoriaTorque,agregar; close; registroValido,
__anonea91e7c40111.escribirArchivo,src/MemoriaTorque.cpp,71,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,guardarAtomico,close,
__anonea91e7c40111.guardarAtomico,src/MemoriaTorque.cpp,86,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,8,procesarPersistenciaTorque,escribirArchivo; iguales; leerArchivo,
setup_MemoriaTorque,src/MemoriaTorque.cpp,106,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,7,setup,copiarEstado; leerArchivo; recalcularDiagnostico,
baseTorqueParaPolaridad8,src/MemoriaTorque.cpp,136,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,baseParaPolaridad,
solicitarGuardarTorque,src/MemoriaTorque.cpp,143,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,aplicarCalibracionInyectada; completarGiro; controlarGiro,agregar; copiarEstado; recalcularDiagnostico; registroValido,
procesarPersistenciaTorque,src/MemoriaTorque.cpp,161,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,Task_Web,copiarEstado; guardarAtomico; recalcularDiagnostico,
persistenciaTorquePendiente,src/MemoriaTorque.cpp,176,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
obtenerDiagnosticoMemoriaTorque,src/MemoriaTorque.cpp,183,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
obtenerCalibracionVigente,src/MemoriaTorque.cpp,190,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,aplicarCalibracionInyectada; intentarAutoRestaurarCalibracion,,
validarMapaMotores,src/Motores.cpp,108,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,9,aplicarVelocidades; setup_MotorPinsLow; setup_Motores,,
establecerLimiteContinuoPwm,src/Motores.cpp,205,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarAsentamientoFinal; iniciarAvance; iniciarBaseGiro; iniciarCalibracion,,
limiteContinuoPwm,src/Motores.cpp,209,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
aplicarVelocidades,src/Motores.cpp,211,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,17,calTorque; controlarAntiFriccion; controlarAvance; controlarGiro,getDeadbandDer8; getDeadbandIzq8; motoresListos; validarMapaMotores,
frenarMotores,src/Motores.cpp,274,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,aplicarCalibracionInyectada; auditarSalud; calTorque; cancelarMovimiento; completarGiro; controlarAntiFriccion; controlarAvance; controlarCalibracion; controlarGiro; controlarPausaPreAvance; controlarPausaPreGiro; fin; forzarEStop; iniciarAntiFriccion; iniciarPausaPreAvance; iniciarPausaPreGiro; iniciarPausaReeval; iniciarVerificacionFinal; reintentarGiro; resetFallo; setup; setup_Motores; verificarObjetivoFinal,reiniciar,
frenarMotoresActivo,src/Motores.cpp,288,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,3,controlarAsentamientoFinal; controlarAvance; controlarGiro; iniciarAsentamientoFinal,,
actualizarFrenoActivo,src/Motores.cpp,306,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,3,,,
frenoActivoEnCurso,src/Motores.cpp,315,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
validarInterlockMotores,src/Motores.cpp,319,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,24,,,estado
estadoInterlockL,src/Motores.cpp,365,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,estado
estadoInterlockR,src/Motores.cpp,366,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,estado
signoEnergizadoL,src/Motores.cpp,367,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
signoEnergizadoR,src/Motores.cpp,368,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
signoPendienteL,src/Motores.cpp,369,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
signoPendienteR,src/Motores.cpp,370,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
motoresListos,src/Motores.cpp,372,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,aplicarVelocidades; resetFallo,,
estadoMotores,src/Motores.cpp,374,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,setup,,
setup_MotorPinsLow,src/Motores.cpp,383,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,setup,validarMapaMotores,
setup_Motores,src/Motores.cpp,395,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,4,setup,frenarMotores; validarMapaMotores,
PoseEstimator.PoseEstimator,src/PoseEstimator.cpp,10,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,reset,
PoseEstimator.inicializar,src/PoseEstimator.cpp,14,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,setup,,
PoseEstimator.reset,src/PoseEstimator.cpp,18,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,PoseEstimator; aplicarCalibracionInyectada; completarGiro; procesarComandos,iniciarMedicionTraslacionGiro,
PoseEstimator.actualizarOdometria,src/PoseEstimator.cpp,30,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,6,,promediosConfiableAcotados,
PoseEstimator.iniciarMedicionTraslacionGiro,src/PoseEstimator.cpp,68,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarBaseGiro; reset,,
PoseEstimator.aplicarCorreccionICR,src/PoseEstimator.cpp,74,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,corregirTraslacionParasitaGlobal,
PoseEstimator.actualizarOrientacion,src/PoseEstimator.cpp,84,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,3,,,
PoseEstimator.distanciaAlObjetivo,src/PoseEstimator.cpp,91,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance; iniciarAvance; iniciarRecuperacionEndpoint,,
PoseEstimator.anguloAlObjetivoRad,src/PoseEstimator.cpp,97,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance; iniciarRecuperacionEndpoint,,
setup_Red,src/Red.cpp,602,firmware/src,ESP32-S3,ESP32 / tiempo real,Medio,interno,asíncrona,4,setup,,
procesarWebSockets,src/Red.cpp,616,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,Task_Web,,
pushTelemetria,src/Red.cpp,622,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Task_Web,,
Seguridad.Seguridad,src/Seguridad.cpp,11,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,,
Seguridad.reiniciarSaludEncoders,src/Seguridad.cpp,22,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,,
Seguridad.prepararRevalidacionEncoders,src/Seguridad.cpp,37,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,resetFallo,,
Seguridad.aplicarClasificacionEncoders,src/Seguridad.cpp,53,firmware/src,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,3,,,
Seguridad.actualizarSaludEncoders,src/Seguridad.cpp,67,firmware/src,ESP32-S3,ESP32 / tiempo real,Alto,sin llamada interna detectada,síncrona,48,,encoderSinRespuestaAislada; medianaCuatro; promedioConfiableLado,
